respondent_id,xyz_vaccine,seasonal_vaccine
26802,0.1163176852977126,0.16213540188434958
26803,0.10016603922161567,0.10297241840680567
26804,0.06612427417948513,0.07698443459141349
26805,0.07160807534421865,0.17064192187553281
26806,0.08458565916393126,0.92552260353867
26807,0.4142882269848932,0.9256420838302435
26808,0.22383403884264833,0.512956372764453
26809,0.4921542862415067,0.2594798626247034
26810,0.059337684698056066,0.09442510444675126
26811,0.0872397175156294,0.09309578347221585
26812,0.11464704474556658,0.864071020821516
26813,0.19168413423926395,0.41520374636914026
26814,0.09296057447196855,0.6379910919451774
26815,0.11336911936216183,0.06374162430630824
26816,0.0630311838497582,0.15159348000886766
26817,0.14474808465830094,0.8102207090890723
26818,0.10078908595765983,0.34938219038343277
26819,0.21044390586137945,0.4025260010435594
26820,0.11617270482557317,0.19921823798449395
26821,0.09067462899360462,0.4030081415456737
26822,0.1422125182131057,0.7506797951066676
26823,0.129175743583067,0.32033399721429073
26824,0.08001964192964718,0.6425574794958169
26825,0.2695531982817388,0.6205936553160059
26826,0.08934603408954238,0.676517055138629
26827,0.061314702379442365,0.17006967884493626
26828,0.1730259745522559,0.6094376040963797
26829,0.7684476911749211,0.9201816661799086
26830,0.11184820642307419,0.8280385267732451
26831,0.15336189211913445,0.884363280423701
26832,0.07632770212171444,0.8843866506601797
26833,0.1195435727780886,0.6744219867318701
26834,0.1690123216818661,0.53287358501966
26835,0.4244488916968757,0.8972137627368383
26836,0.12827162643738355,0.5350825713914499
26837,0.08880272411295999,0.03490976755993581
26838,0.11779560558759257,0.3968980358348445
26839,0.15241125010578976,0.46546904197708416
26840,0.1107181051352721,0.12988745041813832
26841,0.3543211612661703,0.7176368571009392
26842,0.11109642409425102,0.18195013877950703
26843,0.14003426464743768,0.07344382005816884
26844,0.1134764309082954,0.4573883451233537
26845,0.0952740638899711,0.7655096726351274
26846,0.12884872222944388,0.8305716456244305
26847,0.2644538622542907,0.07902393318699161
26848,0.08119994019334728,0.7717142636799761
26849,0.15171023302487982,0.5
26850,0.39922629081662675,0.39932779875422886
26851,0.09915378636737505,0.06614711572822689
26852,0.12067831445940413,0.08583940869652743
26853,0.35736654332307677,0.4889385425211962
26854,0.0761462127449115,0.07817699884553
26855,0.6075584299245266,0.8408608273499972
26856,0.14324200368890613,0.048397290014356296
26857,0.311543743893992,0.3360198167203399
26858,0.14195734499342672,0.5519003282009785
26859,0.11365359926710973,0.10157077677734441
26860,0.1374039584416142,0.1387919864365266
26861,0.13258453830347539,0.06980306246747926
26862,0.10291259306927683,0.2774351034850452
26863,0.13150752591813736,0.4658014174412725
26864,0.3821105767515997,0.2545887616276154
26865,0.12736886177495366,0.0792063932446023
26866,0.12371512690694991,0.6015993528983314
26867,0.12363030624777589,0.10840095932507836
26868,0.7864194657449617,0.9451018582972932
26869,0.1097335023347847,0.24375213799328896
26870,0.493709803142558,0.8681986982982439
26871,0.08860097703990316,0.06758064194104352
26872,0.05985044559160377,0.243218541402867
26873,0.03595101178610549,0.671440999552915
26874,0.0617807052780929,0.06507250746910256
26875,0.720053884220446,0.8348897547551254
26876,0.09095070029871725,0.04128577287301882
26877,0.06918968968309482,0.12042580148685929
26878,0.07331235133930163,0.26038587864435087
26879,0.11170565660602005,0.09031875934073301
26880,0.05459245818448346,0.10982179511373137
26881,0.11775622713556623,0.08275060659627058
26882,0.08876486383864537,0.0844191066411948
26883,0.1206339229551345,0.19939940640837162
26884,0.1059410728041258,0.20165082146391533
26885,0.20232361395880136,0.7708649735240154
26886,0.12637495809935292,0.8576337217378925
26887,0.7023604676727593,0.8183730208205553
26888,0.9822458939755404,0.9338961536232753
26889,0.08437393579612285,0.1307210453467228
26890,0.11045356025706361,0.32812716508270595
26891,0.34576544308442664,0.7320832935616768
26892,0.11820293261051419,0.8200265638227751
26893,0.10467461075753802,0.12425305560282802
26894,0.1029982025324699,0.17334735044684402
26895,0.09389133775830885,0.8872181409395484
26896,0.12358841723621981,0.07628857896910868
26897,0.11173215421972138,0.3318949897791068
26898,0.19755569346080135,0.6591963956348308
26899,0.10836577438857496,0.06441967377480509
26900,0.1271450864836194,0.1859259078629204
26901,0.1485816599347233,0.5218034493291281
26902,0.1525702854023554,0.9167164003335556
26903,0.05462543667313831,0.09747314638110201
26904,0.10438532563115757,0.3139280617563663
26905,0.2788739179665356,0.916382333433425
26906,0.10200997694239848,0.31951602771730886
26907,0.05793729510523584,0.5453796354898166
26908,0.1611897948893153,0.8475312703789192
26909,0.0534790909542583,0.28631616833729684
26910,0.12214535681602233,0.284658697198283
26911,0.102582676831898,0.07536645081077892
26912,0.46340915392487986,0.9523195083858529
26913,0.835795295814857,0.8189051425920454
26914,0.10785044445954275,0.17163654336588197
26915,0.13129596614806532,0.6057348704232494
26916,0.09984522674059977,0.25595002319048327
26917,0.09355631731123838,0.19114954892263677
26918,0.8857427243813463,0.9623950230524424
26919,0.24589076687448458,0.6603705993775819
26920,0.07031615612995822,0.10935216317630908
26921,0.1373516194680977,0.8814793156649552
26922,0.07854402991238309,0.7520966827121642
26923,0.1339829159796698,0.5141780183411089
26924,0.7833811341554243,0.9544154399543022
26925,0.10643238906259235,0.7519209131656119
26926,0.37724191669261187,0.4635568795117689
26927,0.20055171268930244,0.6146913398150258
26928,0.07492603161634308,0.5587307738280927
26929,0.11326458058109821,0.18252869627498505
26930,0.45817547076196163,0.8423059888108038
26931,0.13990876150721293,0.38669301899698233
26932,0.07303289518952219,0.9340719887233246
26933,0.08991293489119623,0.6083399460954646
26934,0.48768027172916645,0.6671644569768946
26935,0.13340446469009448,0.4809556035087501
26936,0.2931189051570045,0.29305751416738224
26937,0.16007668389584842,0.8246376171520221
26938,0.0999575703994485,0.05854773711091063
26939,0.11017101389970478,0.06782374388335356
26940,0.05772952037953882,0.11977578432116408
26941,0.1107323276443237,0.3919222791687159
26942,0.5706016329495847,0.8035093700030828
26943,0.09808695365381774,0.6457198077552292
26944,0.10944926894209303,0.11111540759304465
26945,0.12713339583850683,0.631585411461585
26946,0.11912997282668705,0.7059465367302437
26947,0.16668266666754294,0.7198655230950768
26948,0.08592176547465742,0.061841115416872344
26949,0.07118617608300964,0.06347614979375905
26950,0.06619183684056731,0.3935287845605126
26951,0.13211741817445244,0.30504611399376147
26952,0.8323355355637302,0.9153010851132718
26953,0.796906337530151,0.9026442171743219
26954,0.09423336539844372,0.13828177883627726
26955,0.13377968523605765,0.6135220508336502
26956,0.13165748408323893,0.34815716065370333
26957,0.08854086115360686,0.9584525792210927
26958,0.23455779146893407,0.9132931112602417
26959,0.10788500903198914,0.2763253488557313
26960,0.09261149759921086,0.03726986874226328
26961,0.1668294369340365,0.4366077343849831
26962,0.11995009353785957,0.8857291842534931
26963,0.11650991259876468,0.22051008170915795
26964,0.05514449458259414,0.17897738395182872
26965,0.8931680093611278,0.8969535965548745
26966,0.11058511623236386,0.08715741385767826
26967,0.18460920084243754,0.572429075627645
26968,0.11958488557636668,0.882309379534656
26969,0.15066742226867003,0.1939284714870407
26970,0.7510831837665878,0.5090648607812837
26971,0.11337306400756642,0.20448190261819088
26972,0.09955488083323961,0.08360048783075705
26973,0.1042245573279436,0.2205809360264934
26974,0.1479457385958806,0.2529163157779761
26975,0.11260659564748891,0.7394144339583797
26976,0.821671812154342,0.5500234132262528
26977,0.11489104536545952,0.2129903570527091
26978,0.07441148572231777,0.8101920206586211
26979,0.30134191604096155,0.8704938787831751
26980,0.0666266637564155,0.05166211879990929
26981,0.06289867842518203,0.2279539417024257
26982,0.7524567267408,0.9316873810029042
26983,0.16014653060749712,0.5541080543302593
26984,0.09372037846665558,0.11331508553840472
26985,0.08460013981150347,0.10646186620454974
26986,0.10705763888709598,0.34973317869121645
26987,0.09717950408639124,0.15156486319447512
26988,0.10065528260081245,0.13942714431914338
26989,0.22320079509898227,0.766713402836607
26990,0.09583888977503438,0.13359218024382163
26991,0.14998186884257153,0.42693162292242776
26992,0.22705020484193225,0.3049619168205042
26993,0.10236262789801992,0.8907169163098851
26994,0.11826412092598182,0.36268651307330585
26995,0.12744434482451208,0.405084582525063
26996,0.19036914709240724,0.29551565362263227
26997,0.11946644350857834,0.07181115147061916
26998,0.10235977933338242,0.05969586179715029
26999,0.2504871910548906,0.5
27000,0.12199246801058217,0.3914972309649276
27001,0.08525801992179266,0.8105181611213693
27002,0.08925991710053469,0.22637954078238395
27003,0.09310210281074892,0.0769545195611163
27004,0.15241268332495791,0.34765377097294975
27005,0.3411496988272001,0.8112551672961208
27006,0.8872049840018851,0.900892063364522
27007,0.09890787028023533,0.10174224899378632
27008,0.08232531799067135,0.06468201390759815
27009,0.10874088229420355,0.15330796907780003
27010,0.09366010632235088,0.12977235834297954
27011,0.12294638271390015,0.1262352703363918
27012,0.1114252916034743,0.5528719476853269
27013,0.12684765401799794,0.3669904834072325
27014,0.0935424547910267,0.19449032558309232
27015,0.1226433141480613,0.26495817012666284
27016,0.06886373881866986,0.2455594948624603
27017,0.3432284518202792,0.8229466362093549
27018,0.09509571197942217,0.20662284588320343
27019,0.9615844986739897,0.9524935977188098
27020,0.17918090468088635,0.21028665639911334
27021,0.13240913213067496,0.44754989949538143
27022,0.1275016874201895,0.21128875698440275
27023,0.03353675676291229,0.10452091807836913
27024,0.12105258064109749,0.22006552572255503
27025,0.14170864255436633,0.05148350741543011
27026,0.11678610917238934,0.5249824451758537
27027,0.12808540467605556,0.846544827950025
27028,0.19397912590877553,0.8578850036045014
27029,0.11770237861692508,0.2778442554863621
27030,0.10461252836412599,0.20633757154687954
27031,0.16650660468274114,0.840018997803118
27032,0.13989131708629976,0.48260855783894785
27033,0.18340632297936202,0.7011983222526162
27034,0.06267405157634387,0.5986881367364975
27035,0.15773583511717015,0.24706001220418186
27036,0.15558312309708203,0.7803884120105421
27037,0.6571860632722601,0.6692644314298589
27038,0.12908214053328515,0.04329720030188115
27039,0.8437424195990135,0.9398368056886645
27040,0.1696837483669205,0.2333329772051257
27041,0.13338215645291543,0.6406212215769092
27042,0.10253306879475152,0.5129121458705079
27043,0.23962455380486306,0.7118433627507054
27044,0.08023455213415771,0.0513011415320058
27045,0.12176863701881273,0.7101371116829778
27046,0.10419558925596073,0.10113079090950086
27047,0.5811282512914732,0.3784775863546487
27048,0.1279459070006452,0.34541682143793034
27049,0.181573834387496,0.9219406380832824
27050,0.11138561090246142,0.5425425060569146
27051,0.17627305134107601,0.3752481613462124
27052,0.11606525207787725,0.22488184748450443
27053,0.96679000780883,0.9257398132213253
27054,0.07275320603010542,0.07629404633432493
27055,0.08427266209523988,0.9252797442744528
27056,0.11538103140654321,0.07189777201152496
27057,0.08629120793638781,0.038114718114336726
27058,0.8843021736123016,0.9316069070636964
27059,0.12724972929042816,0.13017904190766308
27060,0.10785821678451533,0.3754433321979117
27061,0.08786122136881527,0.6224425047992261
27062,0.07964544438004746,0.4750496202075005
27063,0.07217892901853641,0.5169770890378125
27064,0.1657312678337071,0.6279861966042372
27065,0.10657433586412848,0.3602239776796948
27066,0.07896808580717679,0.5774713769085874
27067,0.3130807561795443,0.7859859953056029
27068,0.9424919187203835,0.9287798280766739
27069,0.6107870624612232,0.9270051661148027
27070,0.07916949285808657,0.06424311038809973
27071,0.11854987157625459,0.09190069891898282
27072,0.09668976646596494,0.7569823747928234
27073,0.08640610650301057,0.8955194737723532
27074,0.10602126229256524,0.27354000886824714
27075,0.8708180461886555,0.8541986939337156
27076,0.5352466667578993,0.7017847050222749
27077,0.11598882522344649,0.0860814506724162
27078,0.13698968970996703,0.8711781951400914
27079,0.19920826433400418,0.9222876927928806
27080,0.1312352570784563,0.19870165162863576
27081,0.09578221374786511,0.6304019980117224
27082,0.17256137106504643,0.3572740384506461
27083,0.08376618882714032,0.18573689706138707
27084,0.9177038325040153,0.8307373252730175
27085,0.13412233696462655,0.06278599332526431
27086,0.09539339967219816,0.10542700616270347
27087,0.13016753974436576,0.23144960990363503
27088,0.24323827157168967,0.5706133329616215
27089,0.1308368980626863,0.2354870871849866
27090,0.18927835987603958,0.6926080868924765
27091,0.3544542327151954,0.5170634212092832
27092,0.12001368530511004,0.21764465321803497
27093,0.12738838400148716,0.22539793757474683
27094,0.10544147482189645,0.09164040112966358
27095,0.11402015429447296,0.5689136620990445
27096,0.06887775716121344,0.2101375967746978
27097,0.6757476307024578,0.7953164525798461
27098,0.6532682838677553,0.8150354017762109
27099,0.1446567388040245,0.47975501359155104
27100,0.11991920595125459,0.6983399567789913
27101,0.1083550020756277,0.7446105990939912
27102,0.11480598628977241,0.8462115987817392
27103,0.0859848323100862,0.07992339881366237
27104,0.17812596747717557,0.5
27105,0.07204844667362562,0.4225860814147829
27106,0.5153045215634051,0.9397139714778001
27107,0.48500759467935506,0.7434667235297614
27108,0.1432143855074333,0.33074089433291737
27109,0.1538113863156415,0.17743766499830319
27110,0.061115391845167975,0.3059701754644696
27111,0.1280468193336905,0.34409436364204793
27112,0.20147098363109422,0.6331437688985305
27113,0.11818322145023077,0.15850276923127316
27114,0.09897752482652,0.17631382170235907
27115,0.5552151989264735,0.8355920008591541
27116,0.10487543614930905,0.9147067006889038
27117,0.10564709972704901,0.09909591952946512
27118,0.1373396330510347,0.5627025347779678
27119,0.1269613073439475,0.2908394773789404
27120,0.3011921686501517,0.9805748719048077
27121,0.0938917546406843,0.7849293836280657
27122,0.09792522469015613,0.3390780125974099
27123,0.08079871821253858,0.11124699691364384
27124,0.09391831772319953,0.07280915071073052
27125,0.0852577096621801,0.05158591868267015
27126,0.255105099269906,0.06208168383122264
27127,0.07854911839051552,0.10022999603188075
27128,0.11978223932892222,0.5644027202611145
27129,0.4096358909011195,0.5753538649562786
27130,0.11882420479916746,0.19917867696663735
27131,0.10566515747850233,0.07923370274273057
27132,0.5997930958940692,0.9084132755104141
27133,0.1707501485493844,0.6617733231424692
27134,0.779766643393992,0.9696699514227994
27135,0.21276767441454586,0.7364607216311299
27136,0.1200594430294663,0.5
27137,0.1104160019666644,0.15953917592128342
27138,0.1303660335887611,0.47720346689603566
27139,0.09577288785236863,0.120685097686033
27140,0.9840487697277466,0.9553044101753544
27141,0.6145124961480066,0.7258221611680526
27142,0.10400323682777608,0.2450635313390841
27143,0.20361146497894916,0.47995365896848885
27144,0.12894180801260885,0.06515025417097686
27145,0.37802826706515535,0.6991807863465013
27146,0.10883484349510257,0.9466502178909821
27147,0.10098954102436906,0.1801986060980244
27148,0.052029959154599854,0.08958444162340924
27149,0.18724087862922786,0.07104747736343726
27150,0.6217723189774198,0.9599749275800031
27151,0.13695054151398395,0.7797982635273929
27152,0.06631065368320008,0.17643459998755798
27153,0.13803259247653407,0.8586066859056858
27154,0.8395227143123303,0.8897836725815284
27155,0.14993710219926257,0.6400305660634112
27156,0.13920986472200209,0.4722635571612083
27157,0.05948092837323312,0.5
27158,0.13115740434291773,0.3214799277926271
27159,0.081282434632534,0.10776786729758164
27160,0.18582093901342805,0.1781164206633071
27161,0.17436998028598738,0.5336898753730468
27162,0.11312547887220215,0.9442607193893158
27163,0.5,0.4515524644933008
27164,0.13223482519713606,0.10918356909381847
27165,0.5433804132867279,0.6787414156704188
27166,0.06248651134730784,0.20240638795841856
27167,0.0973087440115566,0.5415206671825598
27168,0.13024758853175475,0.8102665769439398
27169,0.4019206370963787,0.6232279331871619
27170,0.22888076177854147,0.9215276856387086
27171,0.10317481367400566,0.2650321560268173
27172,0.11307061373927933,0.8032611827420716
27173,0.22237937391370588,0.48409888292995296
27174,0.1470659037458143,0.16708541609924002
27175,0.12509670413352297,0.0975066996330596
27176,0.6077617022004697,0.93645730753034
27177,0.8338366249212495,0.8773995333668213
27178,0.12502192094325484,0.2770755585536954
27179,0.09556768197269938,0.22836294907562593
27180,0.1499477749500881,0.27876295965627285
27181,0.08034413295945393,0.8548605433638777
27182,0.7415714986507594,0.8104347376035416
27183,0.1079325614898735,0.6468152984064918
27184,0.10102006168197052,0.379360799131546
27185,0.5146353075868516,0.7714724615834003
27186,0.11789999255265657,0.7173603815314299
27187,0.10968854267410634,0.16833808401998002
27188,0.0718196293452235,0.35303662863443075
27189,0.07694199018982459,0.5933211955612663
27190,0.4271475237937232,0.8582895239303683
27191,0.06919526501789554,0.9298361633150599
27192,0.5923635600061531,0.8127624197101406
27193,0.09145601164102127,0.13342604457092186
27194,0.09744603486389852,0.5600841482395181
27195,0.04995745468271974,0.10310828211416222
27196,0.19569275022183327,0.20152375010111556
27197,0.06814048105380768,0.7412340610299133
27198,0.9737700309773203,0.9579768817642099
27199,0.1164348345535841,0.16204670971563825
27200,0.20210292866463903,0.6352164101704755
27201,0.7481635000425791,0.8648639612684146
27202,0.0605376073846137,0.1340346785154798
27203,0.0755414808850923,0.07927075634041122
27204,0.12950011697633512,0.050170407032916975
27205,0.12538430749147672,0.3156787397844158
27206,0.13124796412720996,0.21420219024051318
27207,0.10507534227393155,0.19201001479423044
27208,0.7943638128083741,0.6465794054150436
27209,0.1479040789220373,0.35337366961348265
27210,0.14226229919998215,0.2776371439728428
27211,0.13981955472923854,0.274846701103045
27212,0.541276859906217,0.9392329412246624
27213,0.2027147997312648,0.33537354578972733
27214,0.11401149940012019,0.08272042681499749
27215,0.12015188093393453,0.6496699141826828
27216,0.1323002774900035,0.9036635042670289
27217,0.0646314704967338,0.20711483158460292
27218,0.5983616942527287,0.9288911405180722
27219,0.3778532752963765,0.6641012303640313
27220,0.10984871004370757,0.34914695504702936
27221,0.12143479739233846,0.7345233365884413
27222,0.18776835414560114,0.6260997366598241
27223,0.05807821857271566,0.750928601822098
27224,0.1488262288192559,0.7521282390224245
27225,0.14514682473887333,0.21115956265441022
27226,0.11247560468158466,0.2160369146464392
27227,0.13309535878533407,0.25978056375027525
27228,0.2810787457146524,0.8931067480253619
27229,0.8187576454465153,0.9194207480229174
27230,0.1519025106120642,0.9575688905867449
27231,0.24962894926813667,0.9440625711436207
27232,0.09915226919131159,0.4752223586005194
27233,0.14759125917936453,0.27316866569671366
27234,0.1506444605827975,0.12794132099348612
27235,0.9381652290871767,0.9635399597853115
27236,0.14102112556884278,0.9373320361302735
27237,0.25183459459020746,0.6661026594078361
27238,0.18314434902122823,0.8493596752199851
27239,0.22256715245538541,0.11153009413007565
27240,0.13903408402093598,0.28338809152883654
27241,0.12151326317367399,0.17746296872934253
27242,0.12346047202911671,0.5680543992525202
27243,0.1286879881940959,0.0925034000754227
27244,0.09002379175313442,0.06053758662602859
27245,0.10793128558364358,0.3465687667020626
27246,0.9168127222554768,0.9549702132509877
27247,0.17047128552115062,0.938814563091748
27248,0.12977685694994273,0.7238308869407643
27249,0.11551319592447101,0.5584665032319642
27250,0.12142661921317911,0.20828869045246626
27251,0.09860787935745675,0.2547655469827694
27252,0.09957257194170376,0.5175855899225256
27253,0.10160737860986531,0.8385850385134738
27254,0.9777006850189887,0.9782034588712467
27255,0.1422994546400321,0.26858155916726245
27256,0.7631629103641107,0.9456133540583073
27257,0.25098857378353856,0.364703535219265
27258,0.27957949599293014,0.7467340438186374
27259,0.6497987348498419,0.9292383830399488
27260,0.05479396428916933,0.4739707659085715
27261,0.10996972390390558,0.65423388333811
27262,0.1312883227158292,0.4263393045409705
27263,0.035762628797614146,0.04939985615580329
27264,0.09123747889067119,0.08581770287858832
27265,0.06276232992189139,0.22898367315652637
27266,0.06943266801882708,0.3375042135659033
27267,0.11564450179091183,0.6895253791860002
27268,0.06627595476636496,0.0690964370289192
27269,0.8012585058500454,0.5184991164134123
27270,0.11805014829497554,0.11780628229828742
27271,0.11552034400751938,0.2638708602730144
27272,0.047888122459947086,0.33971777497204986
27273,0.09541797467845327,0.1471476436124735
27274,0.1361429711335237,0.38526304796755356
27275,0.15046527380315314,0.289078876706357
27276,0.11220645502660015,0.19165686563809
27277,0.09293623138507172,0.8818539890882148
27278,0.09437000252721232,0.37002160509416016
27279,0.1279581500263618,0.37851338579527016
27280,0.2347512111312508,0.30887308624125365
27281,0.10671513964172409,0.2401968056544322
27282,0.08500121199300241,0.897903521595183
27283,0.13779557156643715,0.16948710178558685
27284,0.07564250191442236,0.4261166247177336
27285,0.11993539107557741,0.40251782628346267
27286,0.13078003294723947,0.347429130303059
27287,0.13338799661900624,0.6034374437220367
27288,0.3526751424002814,0.7712785076648492
27289,0.22726428562955978,0.4872748058139963
27290,0.0919794587196003,0.11916206906472923
27291,0.7371692806850765,0.8177763840018646
27292,0.08424158490749319,0.5497617130588321
27293,0.1278863714903528,0.9693771264192678
27294,0.10191335768869073,0.05261239936957456
27295,0.12473149221270972,0.9021735578426325
27296,0.10092284901550105,0.7156954566195276
27297,0.08245959682200503,0.8197913490307006
27298,0.08434683540793901,0.2898098671532189
27299,0.15908495173257242,0.7536352765435768
27300,0.031528364555844304,0.8342897101406697
27301,0.12048169918520335,0.06719482253907107
27302,0.14336278072482125,0.716958296706496
27303,0.08771613685056784,0.14658696783699562
27304,0.10155610507088089,0.7360067883658657
27305,0.10417771724033491,0.07274787608806517
27306,0.14953872941423912,0.5508620224452551
27307,0.8843838157121172,0.8070113490313536
27308,0.10697361011500937,0.19559876436407825
27309,0.6581113904455406,0.9509462405212924
27310,0.13104092696697914,0.10496975596954974
27311,0.14728094366731778,0.1653203209291783
27312,0.09167622302713145,0.3029837308192033
27313,0.08903591746624104,0.08717851506646879
27314,0.12528764675960782,0.09986824117723934
27315,0.1298676674410484,0.35214980075395835
27316,0.2560144269765894,0.6476139773521755
27317,0.08577165572254779,0.13425998816713364
27318,0.14681176243043817,0.24488256655502044
27319,0.31865611715569486,0.8888561373952519
27320,0.5434992964547923,0.856188650496744
27321,0.10924372770656371,0.7443630271145668
27322,0.31659859449505845,0.41837641499809064
27323,0.09680699730889794,0.4082350182469156
27324,0.24857484147024056,0.6465707640808175
27325,0.8427539404467765,0.8870837706950231
27326,0.10474857990176728,0.6147185924316148
27327,0.15168400098779244,0.34637048008480015
27328,0.14425520689743596,0.46676112746306836
27329,0.15560089809703273,0.30347101570976687
27330,0.09823314050425803,0.44177963721366004
27331,0.10231833744457144,0.139672321409572
27332,0.10967113637342175,0.9336692326112179
27333,0.6117111497169778,0.7783986686468541
27334,0.12243764212558185,0.054016028725665736
27335,0.12139901496555643,0.10131180204608646
27336,0.12389539665471991,0.1353945387758565
27337,0.25750748046770394,0.8581360567055188
27338,0.20518746367070265,0.42612620055977507
27339,0.16391012517676876,0.3569845236188694
27340,0.12026162086782623,0.16195647866110316
27341,0.12827399991091376,0.5984610347975774
27342,0.09153223577403496,0.5377625589468675
27343,0.13384606784193007,0.13012594906643482
27344,0.15998403873732306,0.5251356299000309
27345,0.10991655735526289,0.2781556785977824
27346,0.8624606800177939,0.937771973034806
27347,0.8578451671110153,0.9281934235673819
27348,0.13672485589053032,0.21880238160243998
27349,0.11523616235640295,0.23332159417593623
27350,0.1351081679030343,0.9229085246753667
27351,0.8514312373388637,0.9003967982225206
27352,0.1411394187625743,0.39420890604800457
27353,0.13714473206222708,0.35220730845512155
27354,0.17503044715563623,0.7173298029795306
27355,0.19648186906498394,0.23835991826838263
27356,0.12439553772037365,0.6819305690134573
27357,0.1346918853081423,0.31788643123493243
27358,0.23051656566690967,0.7536564534381691
27359,0.24866735259126763,0.7307136459928665
27360,0.10715889399994333,0.6135991794208374
27361,0.1042869005969257,0.8947154706763117
27362,0.15841481459466014,0.48933365420038705
27363,0.11753262763522075,0.13458496900019543
27364,0.10861919520098887,0.5
27365,0.177248910622103,0.6393083736982328
27366,0.3820921289646414,0.6780760577695799
27367,0.16656847419874377,0.44253715189241294
27368,0.09506683657528643,0.5316444960273433
27369,0.10979125419481443,0.05762914110744949
27370,0.03806943245752025,0.8002666619488721
27371,0.18908385411132694,0.30124680500394835
27372,0.10115220184163547,0.11566657800975562
27373,0.8719517319178024,0.7622302080816477
27374,0.11582626586002447,0.3803639217711672
27375,0.12225148348595348,0.9549800675852517
